Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPUS DE PROPIETAT,VALUE
2023-09-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",2291.0
2023-09-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1909.33333333333
2023-09-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",4001.8
2023-09-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",5378.8
2023-09-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2036.45454545455
2023-09-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2921.1
2023-09-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5812.54545454546
2023-09-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2185.5
2023-09-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",2943.125
2023-09-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",4095.60714285714
2023-09-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3632.7337883959
2023-09-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",4032.89830508475
2023-09-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",6096.75
2023-09-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5424.64705882353
2023-09-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2889.5
2023-09-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",3556.125
2023-09-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",4144.46153846154
2023-09-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2592.0
2023-09-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3414.88
2023-09-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1501.22222222222
2023-09-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",3413.09090909091
2023-09-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",3985.85714285714
2023-09-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",1263.38888888889
2023-09-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2674.0
2023-09-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2327.41975308642
2023-09-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",4102.5
2023-09-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",5052.96
2023-09-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5601.0
2023-09-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2719.94666666667
2023-09-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4426.15
2023-09-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3480.40476190476
2023-09-01T00:00:00Z,"Canyelles",49,Barri,"Horitzontal",1911.4
2023-09-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2079.54545454545
2023-09-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",4167.11764705882
2023-09-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2353.92307692308
2023-09-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3883.96052631579
2023-09-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",4877.55555555556
2023-09-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4443.66666666667
2023-09-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3813.83333333333
2023-09-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3007.07142857143
2023-09-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",4622.86666666667
2023-09-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4252.35294117647
2023-09-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3401.0
2023-09-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4667.90196078431
2023-09-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3771.625
2023-09-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3180.35714285714
2023-09-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",4011.42857142857
2023-09-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",4579.9
2023-09-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2999.21428571429
2023-10-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",6201.14285714286
2023-10-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3446.1875
2023-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4406.86666666667
2023-10-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4617.64
2023-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3885.8
2023-10-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2321.6
2023-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",3300.16666666667
2023-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",2879.84615384615
2023-10-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",4065.0
2023-10-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4709.83333333333
2023-10-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2930.61904761905
2023-10-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3346.83333333333
2023-10-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3329.8
2023-10-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3138.8
2023-10-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5504.0
2023-10-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",3458.85714285714
2023-10-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",3547.11111111111
2023-10-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4438.75
2023-10-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2436.0
2023-10-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3338.5
2023-10-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4239.0
2023-11-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4180.8
2023-11-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2878.42857142857
2023-11-01T00:00:00Z,"Ciutat Vella",1,Districte,"Vertical",1725.42857142857
2023-11-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3994.11428571429
2023-11-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",2939.15384615385
2023-11-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",3865.95
2023-11-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",3623.8125
2023-11-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3012.39215686275
2023-11-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",4287.94117647059
2023-11-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4726.0
2023-11-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2622.80952380952
2023-11-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3210.1625
2023-11-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3642.84923664122
2023-11-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",2063.14285714286
2023-11-01T00:00:00Z,"Canyelles",49,Barri,"Horitzontal",2230.8
2023-11-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3312.6
2023-11-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2521.4
2023-11-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3167.03571428571
2023-11-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",2636.64285714286
2023-11-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4860.51515151515
2023-11-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2114.23529411765
2023-11-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",2917.8717948718
2023-11-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4713.78260869565
2023-11-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2743.04545454545
2023-11-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",2044.69565217391
2023-11-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",4006.875
2023-11-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",1903.71428571429
2023-11-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3174.31034482759
2023-11-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1652.07142857143
2023-11-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",3133.33333333333
2023-11-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5975.7027027027
2023-11-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Vertical",3459.83333333333
2023-11-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3784.0625
2023-11-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",3271.2
2023-11-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",5208.22222222222
2023-11-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3912.5
2023-11-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4569.81395348837
2023-11-01T00:00:00Z,"Eixample",2,Districte,"Vertical",4063.83333333333
2023-11-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",4376.72
2023-11-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",4020.96153846154
2023-11-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",3962.84615384615
2023-11-01T00:00:00Z,"el Raval",1,Barri,"Vertical",1448.0
2023-11-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3926.83333333333
2023-11-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2670.34736842105
2023-11-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",4495.96428571429
2023-11-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3786.04
2023-11-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",3956.33333333333
2023-11-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2975.0
2023-11-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5344.58333333333
2023-11-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2404.53846153846
2023-11-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3019.75
2023-11-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3825.29292929293
2023-11-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2381.2
2023-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",5831.19512195122
2023-12-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3345.8950617284
2023-12-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",5033.225
2023-12-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",5529.0
2023-12-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3655.29411764706
2023-12-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3234.84615384615
2023-12-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3326.08333333333
2023-12-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",4637.83333333333
2023-12-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",2792.28571428571
2023-12-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2549.9375
2023-12-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2827.625
2023-12-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3623.2
2023-12-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",2044.6
2023-12-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2323.75
2023-12-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",3878.23287671233
2023-12-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",4384.54455445545
2023-12-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",4165.68292682927
2023-12-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",4066.23333333333
2023-12-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3392.93333333333
2023-12-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3288.10256410256
2023-12-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4785.71428571429
2023-12-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4597.39726027397
2023-12-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",4000.53333333333
2023-12-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",2571.5
2023-12-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3179.45161290323
2023-12-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",3655.21428571429
2023-12-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",2013.27272727273
2023-12-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",4223.55
2023-12-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Vertical",2252.875
2023-12-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5650.75609756098
2023-12-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4963.74545454546
2023-12-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3515.63636363636
2023-12-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",3692.375
2023-12-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3745.64864864865
2023-12-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2971.62222222222
2023-12-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2695.47222222222
2023-12-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",5548.95652173913
2023-12-01T00:00:00Z,"la Vall d'Hebron",41,Barri,"Horitzontal",3211.4
2023-12-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3609.55555555556
2023-12-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Horitzontal",4388.0
2023-12-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5272.85714285714
2023-12-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",3957.21568627451
2023-12-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",3001.86274509804
2023-12-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",1608.0
2023-12-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",4143.71428571429
2023-12-01T00:00:00Z,"Ciutat Vella",1,Districte,"Vertical",2014.0
2023-12-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",4629.33333333333
2023-12-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2369.55555555556
2023-12-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3459.30890052356
2023-12-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3155.76470588235
2023-12-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3718.98198198198
2023-12-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",2766.09090909091
2023-12-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",3182.6
2023-12-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",4333.41666666667
2023-12-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3531.87878787879
2023-12-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",3401.53846153846
2023-12-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2562.11764705882
2023-12-01T00:00:00Z,"Sant Andreu",60,Barri,"Vertical",3316.0
2024-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2363.18181818182
2024-01-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3075.75
2024-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",2117.73214285714
2024-01-01T00:00:00Z,"Canyelles",49,Barri,"Horitzontal",2454.33333333333
2024-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",4299.55670103093
2024-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",5207.05576208179
2024-01-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3414.21428571429
2024-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Horitzontal",3417.25641025641
2024-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Vertical",4649.9
2024-01-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3143.28571428571
2024-01-01T00:00:00Z,"la Prosperitat",52,Barri,"Vertical",2921.09090909091
2024-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Vertical",2726.67924528302
2024-01-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",2849.58333333333
2024-01-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",2080.15094339623
2024-01-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3656.76450511945
2024-01-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3621.58201058201
2024-01-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2215.05
2024-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2406.3781512605
2024-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Horitzontal",4436.6
2024-01-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",4366.16470588235
2024-01-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2509.23636363636
2024-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",5003.11428571429
2024-01-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",4585.11594202899
2024-01-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,"Horitzontal",2814.875
2024-01-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",2755.42424242424
2024-01-01T00:00:00Z,"el Bon Pastor",59,Barri,"Horitzontal",2317.25333333333
2024-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",2731.76470588235
2024-01-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,"Vertical",2716.16666666667
2024-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Vertical",3777.42857142857
2024-01-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3557.28571428571
2024-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Vertical",2798.21428571429
2024-01-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",2145.37142857143
2024-01-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3929.09090909091
2024-01-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2865.12328767123
2024-01-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",4255.41478129713
2024-01-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2961.37305699482
2024-01-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2869.9375
2024-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",4436.0
2024-01-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",5004.25301204819
2024-01-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3917.33333333333
2024-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2914.58064516129
2024-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2735.0
2024-01-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4614.73383084577
2024-01-01T00:00:00Z,"el Carmel",37,Barri,"Vertical",2025.81818181818
2024-01-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3493.82532751092
2024-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3678.55555555556
2024-01-01T00:00:00Z,"la Vall d'Hebron",41,Barri,"Horitzontal",3254.8125
2024-01-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2608.07142857143
2024-01-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4080.11111111111
2024-01-01T00:00:00Z,"la Clota",42,Barri,"Horitzontal",3454.72727272727
2024-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",3704.42857142857
2024-01-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3708.80952380952
2024-01-01T00:00:00Z,"el Guinardó",35,Barri,"Vertical",3436.57142857143
2024-01-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",2815.75757575758
2024-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4667.125
2024-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",3978.73684210526
2024-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",4430.51401869159
2024-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Horitzontal",5589.22222222222
2024-01-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",4901.28571428572
2024-01-01T00:00:00Z,"Ciutat Vella",1,Districte,"Vertical",2637.36842105263
2024-01-01T00:00:00Z,"Montbau",40,Barri,"Horitzontal",2752.92307692308
2024-01-01T00:00:00Z,"Hostafrancs",15,Barri,"Vertical",1396.5
2024-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Vertical",3523.33333333333
2024-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2535.44571428571
2024-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3387.56363636364
2024-01-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3992.81538461538
2024-01-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2660.2183908046
2024-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5362.65882352941
2024-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3068.55555555556
2024-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2808.2
2024-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",3275.50819672131
2024-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",5165.03058510638
2024-01-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2485.16042780749
2024-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2407.41333333333
2024-01-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",3561.05072463768
2024-01-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",2985.59259259259
2024-01-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4393.89795918367
2024-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",4193.91666666667
2024-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2970.70512820513
2024-01-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",2601.5
2024-01-01T00:00:00Z,"el Poblenou",68,Barri,"Vertical",5359.83333333333
2024-01-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",3320.71186440678
2024-01-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",3072.20202020202
2024-01-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3198.95192307692
2024-01-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",2846.21052631579
2024-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",5877.38709677419
2024-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4633.32575757576
2024-01-01T00:00:00Z,"el Raval",1,Barri,"Vertical",2238.0303030303
2024-01-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2891.52777777778
2024-01-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2537.68333333333
2024-01-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3757.81818181818
2024-01-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",2832.04444444444
2024-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Vertical",2962.4
2024-01-01T00:00:00Z,"Torre Baró",54,Barri,"Horitzontal",1313.125
2024-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2025.61111111111
2024-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",3435.44791666667
2024-01-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3193.04580152672
2024-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",4459.21153846154
2024-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Vertical",2244.33333333333
2024-01-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3418.63694267516
2024-01-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3986.15
