Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPOLOGIA D’ÚS,VALUE
2019-06-01T00:00:00Z,"la Sagrera",61,Barri,"Residencial",867.0
2019-06-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Comercial",768.0
2019-06-01T00:00:00Z,"la Sagrada Família",6,Barri,"Residencial",3087.0
2019-06-01T00:00:00Z,"Barcelona",-1,Municipi,"Comercial",12246.0
2019-06-01T00:00:00Z,"Canyelles",49,Barri,"Residencial",665.0
2019-06-01T00:00:00Z,"Sant Andreu",60,Barri,"Aparcament",442.0
2019-06-01T00:00:00Z,"les Tres Torres",24,Barri,"Comercial",360.0
2019-06-01T00:00:00Z,"Pedralbes",21,Barri,"Aparcament",201.0
2019-06-01T00:00:00Z,"Sants",18,Barri,"Comercial",239.0
2019-06-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Comercial",61.0
2019-06-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Comercial",534.0
2019-06-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Comercial",450.0
2019-06-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Residencial",2377.0
2019-06-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"No consta",474.0
2019-06-01T00:00:00Z,"la Teixonera",38,Barri,"Aparcament",38.0
2019-06-01T00:00:00Z,"les Corts",19,Barri,"Aparcament",596.0
2019-06-01T00:00:00Z,"Pedralbes",21,Barri,"Residencial",553.0
2019-06-01T00:00:00Z,"el Carmel",37,Barri,"Residencial",2089.0
2019-06-01T00:00:00Z,"el Guinardó",35,Barri,"Aparcament",202.0
2019-06-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",19.0
2019-06-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Oficina",418.0
2019-06-01T00:00:00Z,"Sant Martí",10,Districte,"Residencial",14403.0
2019-06-01T00:00:00Z,"Sant Andreu",60,Barri,"Residencial",3985.0
2019-06-01T00:00:00Z,"Sant Martí",10,Districte,"Oficina",236.0
2019-06-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Residencial",743.0
2019-06-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",99.0
2019-06-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Comercial",28.0
2019-06-01T00:00:00Z,"Horta",43,Barri,"Residencial",1702.0
2019-06-01T00:00:00Z,"la Salut",30,Barri,"Residencial",754.0
2019-06-01T00:00:00Z,"Sant Andreu",9,Districte,"Residencial",8807.0
2019-06-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Oficina",3498.0
2019-06-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Comercial",706.0
2019-06-01T00:00:00Z,"el Clot",65,Barri,"Residencial",1391.0
2019-06-01T00:00:00Z,"Sant Martí",10,Districte,"No consta",181.0
2019-06-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Residencial",10595.0
2019-06-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Aparcament",450.0
2019-06-01T00:00:00Z,"la Clota",42,Barri,"Residencial",166.0
2019-06-01T00:00:00Z,"el Raval",1,Barri,"Aparcament",37.0
2019-06-01T00:00:00Z,"Eixample",2,Districte,"Equipaments",1362.0
2019-06-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Aparcament",137.0
2019-06-01T00:00:00Z,"el Bon Pastor",59,Barri,"Residencial",1267.0
2019-06-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",3754.0
2019-06-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Equipaments",53.0
2019-06-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Residencial",1051.0
2019-06-01T00:00:00Z,"Sant Martí",10,Districte,"Industrial",12354.0
2019-06-01T00:00:00Z,"la Marina de Port",13,Barri,"Residencial",1084.0
2019-06-01T00:00:00Z,"Les Corts",4,Districte,"Comercial",135.0
2019-06-01T00:00:00Z,"Sarrià",23,Barri,"Comercial",287.0
2019-06-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Residencial",1405.0
2019-06-01T00:00:00Z,"les Corts",19,Barri,"Oficina",701.0
2019-06-01T00:00:00Z,"les Corts",19,Barri,"Comercial",135.0
2019-06-01T00:00:00Z,"la Sagrera",61,Barri,"Comercial",234.0
2019-07-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Aparcament",60.0
2019-07-01T00:00:00Z,"les Roquetes",50,Barri,"Aparcament",229.0
2019-07-01T00:00:00Z,"la Bordeta",16,Barri,"Solars",8215.0
2019-07-01T00:00:00Z,"Les Corts",4,Districte,"Residencial",7569.0
2019-07-01T00:00:00Z,"les Tres Torres",24,Barri,"Residencial",2732.0
2019-07-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Solars",167.0
2019-07-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Residencial",2157.0
2019-07-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Residencial",924.0
2019-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Residencial",5158.0
2019-07-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Solars",3417.0
2019-07-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Aparcament",176.0
2019-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Turístic",216.0
2019-07-01T00:00:00Z,"les Roquetes",50,Barri,"Comercial",74.0
2019-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Industrial",5644.0
2019-07-01T00:00:00Z,"les Tres Torres",24,Barri,"Oficina",125.0
2019-07-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Industrial",111.0
2019-07-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Comercial",62.0
2019-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Aparcament",25525.0
2019-07-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Aparcament",2927.0
2019-07-01T00:00:00Z,"la Marina de Port",13,Barri,"Equipaments",83.0
2019-07-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Residencial",736.0
2019-07-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Aparcament",642.0
2019-07-01T00:00:00Z,"el Guinardó",35,Barri,"Solars",459.0
2019-07-01T00:00:00Z,"Eixample",2,Districte,"No consta",86.0
2019-07-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Aparcament",68.0
2019-07-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Residencial",1761.0
2019-07-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Turístic",66.0
2019-07-01T00:00:00Z,"Horta",43,Barri,"Residencial",1462.0
2019-07-01T00:00:00Z,"les Corts",19,Barri,"Comercial",550.0
2019-07-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Residencial",888.0
2019-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Aparcament",573.0
2019-07-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Aparcament",25.0
2019-07-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Aparcament",322.0
2019-07-01T00:00:00Z,"el Bon Pastor",59,Barri,"Aparcament",25.0
2019-07-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Residencial",622.0
2019-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Comercial",1343.0
2019-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Residencial",25716.0
2019-07-01T00:00:00Z,"Ciutat Vella",1,Districte,"Aparcament",401.0
2019-07-01T00:00:00Z,"Barcelona",-1,Municipi,"Comercial",25542.0
2019-07-01T00:00:00Z,"Pedralbes",21,Barri,"Oficina",63.0
2019-07-01T00:00:00Z,"Sant Andreu",60,Barri,"Solars",280.0
2019-07-01T00:00:00Z,"el Bon Pastor",59,Barri,"Industrial",202.0
2019-07-01T00:00:00Z,"Sants",18,Barri,"Comercial",632.0
2019-07-01T00:00:00Z,"el Coll",29,Barri,"Aparcament",88.0
2019-07-01T00:00:00Z,"Ciutat Vella",1,Districte,"Comercial",644.0
2019-07-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Comercial",7114.0
2019-07-01T00:00:00Z,"Eixample",2,Districte,"Turístic",303.0
2019-07-01T00:00:00Z,"Torre Baró",54,Barri,"Residencial",49.0
2019-07-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Residencial",1648.0
2019-07-01T00:00:00Z,"Ciutat Vella",1,Districte,"Turístic",195.0
2019-07-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Residencial",3784.0
2019-07-01T00:00:00Z,"Verdun",51,Barri,"Aparcament",144.0
2019-07-01T00:00:00Z,"la Sagrera",61,Barri,"Solars",328.0
2019-07-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Comercial",273.0
2019-07-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Residencial",10659.0
2019-08-01T00:00:00Z,"el Guinardó",35,Barri,"Solars",71.0
2019-08-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"No consta",230.0
2019-08-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Comercial",168.0
2019-08-01T00:00:00Z,"Eixample",2,Districte,"Turístic",238.0
2019-08-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Turístic",215.0
2019-08-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",1095.0
2019-08-01T00:00:00Z,"Canyelles",49,Barri,"Aparcament",116.0
2019-08-01T00:00:00Z,"Gràcia",6,Districte,"Residencial",2230.0
2019-08-01T00:00:00Z,"el Raval",1,Barri,"Residencial",1876.0
2019-08-01T00:00:00Z,"les Corts",19,Barri,"Turístic",46.0
2019-08-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Turístic",57.0
2019-08-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Residencial",566.0
2019-08-01T00:00:00Z,"la Barceloneta",3,Barri,"Turístic",36.0
2019-08-01T00:00:00Z,"Verdun",51,Barri,"Comercial",30.0
2019-08-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",11.0
2019-08-01T00:00:00Z,"Sants - Badal",17,Barri,"Aparcament",25.0
2019-08-01T00:00:00Z,"Ciutat Vella",1,Districte,"Turístic",36.0
2019-08-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Turístic",93.0
2019-08-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Comercial",56.0
2019-08-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Residencial",261.0
2019-08-01T00:00:00Z,"Horta",43,Barri,"Residencial",401.0
2019-08-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Comercial",223.0
2019-08-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Residencial",532.0
2019-08-01T00:00:00Z,"la Bordeta",16,Barri,"Aparcament",28.0
2019-08-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Residencial",330.0
2019-08-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Residencial",265.0
2019-08-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Residencial",451.0
2019-08-01T00:00:00Z,"la Teixonera",38,Barri,"Residencial",476.0
2019-08-01T00:00:00Z,"Sant Martí",10,Districte,"No consta",159.0
2019-08-01T00:00:00Z,"Sant Martí",10,Districte,"Comercial",298.0
2019-08-01T00:00:00Z,"Sant Andreu",9,Districte,"Solars",14.0
2019-08-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Turístic",45.0
2019-08-01T00:00:00Z,"la Prosperitat",52,Barri,"Residencial",1024.0
2019-08-01T00:00:00Z,"Sant Andreu",9,Districte,"Residencial",4193.0
2019-09-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Comercial",497.0
2019-09-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",1708.0
2019-09-01T00:00:00Z,"el Poblenou",68,Barri,"Aparcament",78.0
2019-09-01T00:00:00Z,"el Coll",29,Barri,"Aparcament",426.0
2019-09-01T00:00:00Z,"les Corts",19,Barri,"Residencial",1703.0
2019-09-01T00:00:00Z,"el Carmel",37,Barri,"No consta",316.0
2019-09-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Aparcament",44.0
2019-09-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Aparcament",210.0
2019-09-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Residencial",2286.0
2019-09-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Residencial",600.0
2019-09-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Residencial",2566.0
2019-09-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Solars",741.0
2019-09-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Comercial",96.0
2019-09-01T00:00:00Z,"el Bon Pastor",59,Barri,"Residencial",471.0
2019-09-01T00:00:00Z,"la Teixonera",38,Barri,"Aparcament",20.0
2019-09-01T00:00:00Z,"Porta",45,Barri,"Comercial",60.0
2019-09-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"No consta",1760.0
2019-09-01T00:00:00Z,"el Fort Pienc",5,Barri,"Residencial",2971.0
2019-09-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Residencial",480.0
2019-09-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Aparcament",524.0
2019-09-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Comercial",269.0
2019-09-01T00:00:00Z,"el Raval",1,Barri,"Residencial",4347.0
2019-09-01T00:00:00Z,"la Sagrada Família",6,Barri,"Turístic",36.0
2019-09-01T00:00:00Z,"la Sagrera",61,Barri,"Oficina",222.0
2019-09-01T00:00:00Z,"Torre Baró",54,Barri,"Residencial",117.0
2019-09-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Residencial",426.0
2019-09-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Comercial",194.0
2019-09-01T00:00:00Z,"Can Baró",34,Barri,"Aparcament",95.0
2019-09-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Comercial",1537.0
2019-09-01T00:00:00Z,"Nou Barris",8,Districte,"Aparcament",585.0
2019-09-01T00:00:00Z,"Canyelles",49,Barri,"Residencial",153.0
2019-09-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"No consta",11.0
2019-09-01T00:00:00Z,"Ciutat Vella",1,Districte,"Oficina",486.0
2019-09-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Comercial",106.0
2019-09-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Comercial",36.0
2019-09-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Oficina",299.0
2019-09-01T00:00:00Z,"la Prosperitat",52,Barri,"Residencial",1395.0
2019-09-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Aparcament",71.0
2019-09-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Industrial",849.0
2019-09-01T00:00:00Z,"Sant Martí",10,Districte,"Residencial",13116.0
2019-10-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Solars",963.0
2019-10-01T00:00:00Z,"Hostafrancs",15,Barri,"Comercial",80.0
2019-10-01T00:00:00Z,"Gràcia",6,Districte,"Oficina",215.0
2019-10-01T00:00:00Z,"el Guinardó",35,Barri,"Aparcament",264.0
2019-10-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Aparcament",98.0
2019-10-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Comercial",490.0
2019-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Solars",29.0
2019-10-01T00:00:00Z,"el Guinardó",35,Barri,"Comercial",355.0
2019-10-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",534.0
2019-10-01T00:00:00Z,"la Guineueta",48,Barri,"Aparcament",111.0
2019-10-01T00:00:00Z,"Sant Antoni",10,Barri,"Residencial",1971.0
2019-10-01T00:00:00Z,"la Sagrada Família",6,Barri,"Turístic",89.0
2019-10-01T00:00:00Z,"la Marina de Port",13,Barri,"Residencial",1286.0
2019-10-01T00:00:00Z,"Barcelona",-1,Municipi,"Industrial",18964.0
2019-10-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Oficina",252.0
2019-10-01T00:00:00Z,"Sant Andreu",60,Barri,"Oficina",120.0
2019-10-01T00:00:00Z,"Sants - Badal",17,Barri,"Residencial",1185.0
2019-10-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Turístic",72.0
2019-10-01T00:00:00Z,"Horta-Guinardó",7,Districte,"No consta",188.0
2019-10-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Residencial",2023.0
2019-10-01T00:00:00Z,"Sants - Badal",17,Barri,"Industrial",598.0
2019-10-01T00:00:00Z,"Sarrià",23,Barri,"Oficina",226.0
2019-10-01T00:00:00Z,"Ciutat Vella",1,Districte,"Turístic",149.0
2019-10-01T00:00:00Z,"Nou Barris",8,Districte,"Oficina",311.0
2019-10-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Comercial",63.0
2019-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Aparcament",31337.0
2019-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Industrial",3354.0
2019-10-01T00:00:00Z,"la Sagrada Família",6,Barri,"Oficina",119.0
2019-10-01T00:00:00Z,"Barcelona",-1,Municipi,"Turístic",900.0
2019-10-01T00:00:00Z,"les Tres Torres",24,Barri,"Residencial",1141.0
2019-10-01T00:00:00Z,"el Bon Pastor",59,Barri,"Aparcament",84.0
2019-10-01T00:00:00Z,"Barcelona",-1,Municipi,"Residencial",121756.0
2019-10-01T00:00:00Z,"Canyelles",49,Barri,"Aparcament",23.0
2019-10-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Aparcament",181.0
2019-10-01T00:00:00Z,"la Salut",30,Barri,"Aparcament",41.0
2019-10-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Residencial",833.0
2019-10-01T00:00:00Z,"Ciutat Vella",1,Districte,"Aparcament",215.0
2019-10-01T00:00:00Z,"Sant Antoni",10,Barri,"Oficina",401.0
2019-10-01T00:00:00Z,"la Marina de Port",13,Barri,"Oficina",3157.0
2019-10-01T00:00:00Z,"la Guineueta",48,Barri,"Residencial",366.0
2019-10-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"No consta",518.0
2019-10-01T00:00:00Z,"el Bon Pastor",59,Barri,"Comercial",119.0
2019-10-01T00:00:00Z,"el Poblenou",68,Barri,"Industrial",3219.0
2019-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",196.0
2019-10-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Comercial",83.0
2019-10-01T00:00:00Z,"el Fort Pienc",5,Barri,"Oficina",1610.0
2019-11-01T00:00:00Z,"el Guinardó",35,Barri,"Comercial",428.0
2019-11-01T00:00:00Z,"Sant Andreu",60,Barri,"Residencial",2772.0
2019-11-01T00:00:00Z,"Hostafrancs",15,Barri,"Comercial",543.0
2019-11-01T00:00:00Z,"Barcelona",-1,Municipi,"Solars",14321.0
2019-11-01T00:00:00Z,"Pedralbes",21,Barri,"Residencial",2227.0
2019-11-01T00:00:00Z,"Sant Antoni",10,Barri,"Turístic",171.0
2019-11-01T00:00:00Z,"Barcelona",-1,Municipi,"No consta",1533.0
2019-11-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Comercial",1270.0
2019-11-01T00:00:00Z,"les Corts",19,Barri,"Aparcament",431.0
2019-11-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Comercial",93.0
2019-11-01T00:00:00Z,"la Guineueta",48,Barri,"Residencial",457.0
2019-11-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Residencial",499.0
2019-11-01T00:00:00Z,"el Carmel",37,Barri,"Aparcament",1718.0
2019-11-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,"Aparcament",22.0
2019-11-01T00:00:00Z,"Verdun",51,Barri,"Residencial",929.0
2019-11-01T00:00:00Z,"el Fort Pienc",5,Barri,"Residencial",946.0
2019-11-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Oficina",12086.0
2019-11-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Residencial",1995.0
2019-11-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Residencial",1134.0
2019-11-01T00:00:00Z,"Sant Martí",10,Districte,"Aparcament",3208.0
2019-11-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,"Residencial",100.0
2019-11-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Oficina",20.0
2019-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Oficina",407.0
2019-11-01T00:00:00Z,"Les Corts",4,Districte,"Aparcament",1282.0
2019-11-01T00:00:00Z,"Ciutat Vella",1,Districte,"Equipaments",10338.0
2019-11-01T00:00:00Z,"la Sagrera",61,Barri,"Residencial",1641.0
2019-11-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Solars",10.0
2019-11-01T00:00:00Z,"Sant Andreu",9,Districte,"Comercial",560.0
2019-11-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Comercial",50.0
2019-11-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Comercial",163.0
2019-11-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",224.0
2019-11-01T00:00:00Z,"Pedralbes",21,Barri,"Aparcament",627.0
2019-11-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Comercial",359.0
2019-11-01T00:00:00Z,"Sant Martí",10,Districte,"Solars",4731.0
2019-11-01T00:00:00Z,"el Guinardó",35,Barri,"Oficina",33.0
2019-11-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"No consta",42.0
2019-11-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"No consta",262.0
2019-11-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Oficina",59.0
2019-11-01T00:00:00Z,"Montbau",40,Barri,"Aparcament",113.0
2019-11-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Aparcament",373.0
2019-11-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Aparcament",131.0
2019-11-01T00:00:00Z,"el Bon Pastor",59,Barri,"Residencial",333.0
2019-11-01T00:00:00Z,"Eixample",2,Districte,"Residencial",26097.0
2019-11-01T00:00:00Z,"Sarrià",23,Barri,"Aparcament",913.0
2019-11-01T00:00:00Z,"Ciutat Vella",1,Districte,"Comercial",1902.0
2019-11-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",831.0
2019-11-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Comercial",534.0
2019-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Equipaments",414.0
2019-11-01T00:00:00Z,"la Bordeta",16,Barri,"Comercial",24.0
2019-11-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Oficina",107.0
2019-11-01T00:00:00Z,"Sant Martí",10,Districte,"No consta",164.0
2019-11-01T00:00:00Z,"Hostafrancs",15,Barri,"Residencial",1495.0
2019-11-01T00:00:00Z,"Gràcia",6,Districte,"Oficina",526.0
2019-12-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",334.0
2019-12-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Aparcament",3092.0
2019-12-01T00:00:00Z,"Les Corts",4,Districte,"Comercial",854.0
2019-12-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Oficina",572.0
2019-12-01T00:00:00Z,"el Poblenou",68,Barri,"Comercial",887.0
2019-12-01T00:00:00Z,"Navas",63,Barri,"Aparcament",817.0
2019-12-01T00:00:00Z,"Baró de Viver",58,Barri,"Aparcament",34.0
2019-12-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Residencial",427.0
2019-12-01T00:00:00Z,"el Fort Pienc",5,Barri,"Oficina",47.0
2019-12-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Residencial",1023.0
2019-12-01T00:00:00Z,"la Salut",30,Barri,"Equipaments",1318.0
2019-12-01T00:00:00Z,"Sant Martí",10,Districte,"Turístic",48.0
2019-12-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Aparcament",322.0
2019-12-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",801.0
2019-12-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Oficina",62.0
2019-12-01T00:00:00Z,"la Bordeta",16,Barri,"Industrial",582.0
2019-12-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Aparcament",170.0
2019-12-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"No consta",334.0
2019-12-01T00:00:00Z,"el Guinardó",35,Barri,"Residencial",1542.0
2019-12-01T00:00:00Z,"el Coll",29,Barri,"Aparcament",36.0
2019-12-01T00:00:00Z,"el Clot",65,Barri,"Comercial",634.0
2019-12-01T00:00:00Z,"Porta",45,Barri,"Aparcament",151.0
2019-12-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Turístic",62.0
2019-12-01T00:00:00Z,"Pedralbes",21,Barri,"Industrial",419.0
2019-12-01T00:00:00Z,"Pedralbes",21,Barri,"Residencial",3279.0
2019-12-01T00:00:00Z,"Barcelona",-1,Municipi,"Comercial",19719.0
2019-12-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Comercial",115.0
2019-12-01T00:00:00Z,"Ciutat Vella",1,Districte,"Aparcament",101.0
2019-12-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"No consta",51.0
2019-12-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Residencial",3275.0
2019-12-01T00:00:00Z,"la Salut",30,Barri,"Comercial",52.0
2019-12-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Oficina",159.0
2019-12-01T00:00:00Z,"la Teixonera",38,Barri,"Oficina",196.0
2019-12-01T00:00:00Z,"el Raval",1,Barri,"Oficina",44.0
2019-12-01T00:00:00Z,"Porta",45,Barri,"Comercial",252.0
2019-12-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Oficina",460.0
2019-12-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Aparcament",356.0
2019-12-01T00:00:00Z,"Sant Andreu",9,Districte,"Residencial",11635.0
2019-12-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Residencial",819.0
2019-12-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Residencial",8262.0
2019-12-01T00:00:00Z,"Ciutat Vella",1,Districte,"Turístic",1833.0
2019-12-01T00:00:00Z,"el Guinardó",35,Barri,"Oficina",553.0
2019-12-01T00:00:00Z,"el Bon Pastor",59,Barri,"Residencial",696.0
2019-12-01T00:00:00Z,"Navas",63,Barri,"Residencial",1666.0
2019-12-01T00:00:00Z,"Les Corts",4,Districte,"Industrial",419.0
